PageRow,PageColumn,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,count1,color1,count2,color2,count3,color3,count4,color4,count5,color5,count6,color6,count7,color7,count8,color8,count9,color9,count10,color10,count11,color11,count12,color12,count13,color13,count14,color14,count15,color15,
H , 12 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,1 ,1 ,1 ,1 ,1 ,10 , 6 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 1 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,5 , 1 ,10 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 2 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 3 ,3 ,6 ,6 ,6 ,6 ,1 ,3 ,6 ,6 ,6 ,1 ,1 ,3 ,6 ,6 ,1 , 3 ,4 , 6 ,1 , 1 ,1 , 3 ,3 , 6 ,2 , 1 ,1 , 3 ,2 , 6 ,,,,,,,,,,,,,,,
I , 4 ,1 ,1 ,1 ,3 ,6 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,1 ,1 ,3 ,3 , 1 ,1 , 3 ,1 , 6 ,4 , 1 ,1 , 3 ,4 , 1 ,1 , 3 ,,,,,,,,,,,,,,,,,
I , 5 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,1 ,1 ,3 ,4 , 1 ,1 , 3 ,4 , 1 ,1 , 3 ,4 , 1 ,1 , 3 ,,,,,,,,,,,,,,,,,,,
I , 6 ,1 ,1 ,1 ,1 ,3 ,1 ,1 ,1 ,3 ,6 ,0 ,1 ,1 ,6 ,6 ,4 , 1 ,1 , 3 ,3 , 1 ,1 , 3 ,1 , 6 ,1 , 0 ,2 , 1 ,2 , 6 ,,,,,,,,,,,,,,,
I , 7 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 8 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 9 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 10 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 11 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,15 , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I , 12 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,6 ,1 ,1 ,1 ,1 ,1 ,10 , 6 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
J , 1 ,1 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,5 ,5 ,1 ,4 ,4 ,4 ,4 ,6 , 1 ,4 , 5 ,1 , 1 ,4 , 4 ,,,,,,,,,,,,,,,,,,,,,,,
J , 2 ,1 ,4 ,3 ,3 ,3 ,1 ,4 ,3 ,4 ,3 ,1 ,4 ,3 ,3 ,3 ,1 , 1 ,1 , 4 ,3 , 3 ,1 , 1 ,1 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,1 , 1 ,1 , 4 ,3 , 3 ,,,,,,,,,
J , 3 ,1 ,4 ,3 ,4 ,4 ,1 ,4 ,3 ,4 ,4 ,1 ,4 ,4 ,4 ,4 ,1 , 1 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 1 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 1 ,4 , 4 ,,,,,,,,,,,
J , 4 ,1 ,5 ,5 ,5 ,5 ,1 ,2 ,2 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,1 , 1 ,4 , 5 ,1 , 1 ,4 , 2 ,1 , 1 ,1 , 2 ,3 , 0 ,,,,,,,,,,,,,,,,,
J , 5 ,1 ,2 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,1 ,2 ,2 ,2 ,0 ,1 , 1 ,1 , 2 ,1 , 0 ,2 , 2 ,1 , 1 ,1 , 2 ,3 , 0 ,1 , 1 ,3 , 2 ,1 , 0 ,,,,,,,,,,,
J , 6 ,1 ,2 ,0 ,0 ,0 ,1 ,2 ,2 ,2 ,2 ,1 ,5 ,5 ,5 ,5 ,1 , 1 ,1 , 2 ,3 , 0 ,1 , 1 ,4 , 2 ,1 , 1 ,4 , 5 ,,,,,,,,,,,,,,,,,
J , 7 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,5 ,5 ,5 ,1 ,0 ,5 ,0 ,0 ,1 , 1 ,4 , 0 ,1 , 1 ,1 , 0 ,3 , 5 ,1 , 1 ,1 , 0 ,1 , 5 ,2 , 0 ,,,,,,,,,,,,,
J , 8 ,1 ,0 ,5 ,5 ,0 ,1 ,0 ,5 ,0 ,0 ,1 ,0 ,5 ,0 ,0 ,1 , 1 ,1 , 0 ,2 , 5 ,1 , 0 ,1 , 1 ,1 , 0 ,1 , 5 ,2 , 0 ,1 , 1 ,1 , 0 ,1 , 5 ,2 , 0 ,,,,,,,
J , 9 ,1 ,0 ,0 ,0 ,0 ,1 ,5 ,5 ,5 ,5 ,1 ,3 ,3 ,3 ,3 ,1 , 1 ,4 , 0 ,1 , 1 ,4 , 5 ,1 , 1 ,4 , 3 ,,,,,,,,,,,,,,,,,,,
J , 10 ,1 ,3 ,3 ,3 ,3 ,1 ,3 ,3 ,3 ,3 ,1 ,3 ,3 ,3 ,3 ,1 , 1 ,4 , 3 ,1 , 1 ,4 , 3 ,1 , 1 ,4 , 3 ,,,,,,,,,,,,,,,,,,,
J , 11 ,1 ,3 ,3 ,3 ,3 ,1 ,3 ,3 ,3 ,3 ,1 ,3 ,3 ,3 ,3 ,1 , 1 ,4 , 3 ,1 , 1 ,4 , 3 ,1 , 1 ,4 , 3 ,,,,,,,,,,,,,,,,,,,
J , 12 ,1 ,5 ,5 ,5 ,5 ,1 ,5 ,5 ,5 ,5 ,1 ,1 ,1 ,1 ,1 ,1 , 1 ,4 , 5 ,1 , 1 ,4 , 5 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,
K , 1 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,5 ,5 ,5 ,4 ,4 ,4 ,4 ,4 ,5 , 1 ,5 , 5 ,5 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,
K , 2 ,4 ,3 ,4 ,3 ,4 ,4 ,3 ,4 ,3 ,4 ,4 ,3 ,3 ,3 ,4 ,1 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,3 , 3 ,1 , 4 ,,,,,,,,,
K , 3 ,4 ,3 ,4 ,3 ,4 ,4 ,3 ,4 ,3 ,4 ,4 ,4 ,4 ,4 ,4 ,1 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,6 , 4 ,,,,,,,,,,,,,
K , 4 ,5 ,5 ,5 ,5 ,5 ,2 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,2 ,5 , 5 ,6 , 2 ,3 , 0 ,1 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
K , 5 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,1 , 2 ,1 , 0 ,4 , 2 ,1 , 0 ,4 , 2 ,1 , 0 ,3 , 2 ,,,,,,,,,,,,,,,,,
K , 6 ,2 ,0 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,2 ,5 ,5 ,5 ,5 ,5 ,1 , 2 ,3 , 0 ,6 , 2 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
K , 7 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,0 ,0 ,5 ,0 ,0 ,0 ,6 , 0 ,3 , 5 ,2 , 0 ,1 , 5 ,3 , 0 ,,,,,,,,,,,,,,,,,,,,,
K , 8 ,0 ,5 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,0 ,1 , 0 ,2 , 5 ,3 , 0 ,1 , 5 ,4 , 0 ,3 , 5 ,1 , 0 ,,,,,,,,,,,,,,,,,
K , 9 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,3 ,3 ,3 ,3 ,3 ,5 , 0 ,5 , 5 ,5 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,
K , 10 ,3 ,3 ,3 ,5 ,5 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,3 ,5 ,5 ,3 , 3 ,2 , 5 ,8 , 3 ,2 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
K , 11 ,3 ,3 ,3 ,5 ,3 ,3 ,3 ,3 ,5 ,5 ,3 ,3 ,3 ,3 ,3 ,3 , 3 ,1 , 5 ,4 , 3 ,2 , 5 ,5 , 3 ,,,,,,,,,,,,,,,,,,,,,
K , 12 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 ,1 ,1 ,1 ,1 ,10 , 5 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
L , 1 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,5 ,5 ,5 ,4 ,4 ,4 ,4 ,4 ,5 , 1 ,5 , 5 ,5 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,
L , 2 ,3 ,4 ,3 ,4 ,4 ,3 ,4 ,3 ,4 ,4 ,3 ,4 ,3 ,4 ,4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,,,,,,,
L , 3 ,3 ,4 ,3 ,4 ,4 ,3 ,4 ,3 ,3 ,3 ,4 ,4 ,4 ,4 ,4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,1 , 4 ,3 , 3 ,5 , 4 ,,,,,,,,,,,,,,,
L , 4 ,5 ,5 ,5 ,5 ,5 ,2 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,5 , 5 ,5 , 2 ,1 , 0 ,4 , 2 ,,,,,,,,,,,,,,,,,,,,,,,
L , 5 ,0 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,2 ,2 ,1 , 0 ,4 , 2 ,1 , 0 ,4 , 2 ,1 , 0 ,4 , 2 ,,,,,,,,,,,,,,,,,,,
L , 6 ,0 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 ,5 ,5 ,5 ,5 ,1 , 0 ,9 , 2 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,
L , 7 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,5 , 0 ,3 , 5 ,1 , 0 ,2 , 5 ,4 , 0 ,,,,,,,,,,,,,,,,,,,,,
L , 8 ,5 ,5 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,5 ,0 ,0 ,3 , 5 ,4 , 0 ,1 , 5 ,2 , 0 ,3 , 5 ,2 , 0 ,,,,,,,,,,,,,,,,,,,
L , 9 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,3 ,3 ,3 ,3 ,3 ,5 , 0 ,5 , 5 ,5 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,
L , 10 ,5 ,3 ,5 ,5 ,5 ,5 ,3 ,5 ,3 ,5 ,5 ,3 ,5 ,3 ,5 ,1 , 5 ,1 , 3 ,4 , 5 ,1 , 3 ,1 , 5 ,1 , 3 ,2 , 5 ,1 , 3 ,1 , 5 ,1 , 3 ,1 , 5 ,,,,,,,,,
L , 11 ,3 ,3 ,5 ,3 ,5 ,5 ,3 ,5 ,5 ,5 ,3 ,3 ,3 ,3 ,3 ,2 , 3 ,1 , 5 ,1 , 3 ,2 , 5 ,1 , 3 ,3 , 5 ,5 , 3 ,,,,,,,,,,,,,,,,,
L , 12 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 ,1 ,1 ,1 ,1 ,10 , 5 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
M , 1 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,5 ,5 ,5 ,4 ,4 ,4 ,4 ,4 ,5 , 1 ,5 , 5 ,5 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,
M , 2 ,4 ,3 ,4 ,4 ,3 ,4 ,3 ,4 ,4 ,3 ,4 ,3 ,4 ,4 ,3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,1 , 4 ,1 , 3 ,2 , 4 ,1 , 3 ,,,,,,,
M , 3 ,4 ,3 ,4 ,4 ,4 ,4 ,3 ,3 ,3 ,4 ,4 ,4 ,4 ,4 ,4 ,1 , 4 ,1 , 3 ,4 , 4 ,3 , 3 ,6 , 4 ,,,,,,,,,,,,,,,,,,,,,
M , 4 ,5 ,5 ,5 ,5 ,5 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 , 5 ,10 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
M , 5 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,15 , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M , 6 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,5 ,5 ,5 ,5 ,5 ,10 , 2 ,5 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
M , 7 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 , 0 ,2 , 5 ,3 , 0 ,1 , 5 ,4 , 0 ,,,,,,,,,,,,,,,,,,,,,
M , 8 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,1 , 5 ,4 , 0 ,,,,,,,,,,,,,,,,,,,
M , 9 ,0 ,0 ,0 ,0 ,0 ,5 ,5 ,5 ,5 ,5 ,3 ,3 ,3 ,3 ,3 ,5 , 0 ,5 , 5 ,5 , 3 ,,,,,,,,,,,,,,,,,,,,,,,,,
M , 10 ,3 ,3 ,5 ,3 ,5 ,3 ,5 ,5 ,3 ,5 ,3 ,3 ,5 ,3 ,5 ,2 , 3 ,1 , 5 ,1 , 3 ,1 , 5 ,1 , 3 ,2 , 5 ,1 , 3 ,1 , 5 ,2 , 3 ,1 , 5 ,1 , 3 ,1 , 5 ,,,,,,,
M , 11 ,3 ,3 ,5 ,3 ,5 ,3 ,3 ,5 ,3 ,5 ,3 ,3 ,3 ,3 ,3 ,2 , 3 ,1 , 5 ,1 , 3 ,1 , 5 ,2 , 3 ,1 , 5 ,1 , 3 ,1 , 5 ,5 , 3 ,,,,,,,,,,,,,
M , 12 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,1 ,1 ,1 ,1 ,1 ,10 , 5 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
N , 1 ,1 ,1 ,1 ,1 ,1 ,5 ,5 ,5 ,1 ,0 ,4 ,4 ,4 ,1 ,0 ,5 , 1 ,3 , 5 ,1 , 1 ,1 , 0 ,3 , 4 ,1 , 1 ,1 , 0 ,,,,,,,,,,,,,,,,,
N , 2 ,4 ,3 ,4 ,1 ,0 ,4 ,3 ,4 ,1 ,0 ,3 ,3 ,4 ,1 ,0 ,1 , 4 ,1 , 3 ,1 , 4 ,1 , 1 ,1 , 0 ,1 , 4 ,1 , 3 ,1 , 4 ,1 , 1 ,1 , 0 ,2 , 3 ,1 , 4 ,1 , 1 ,1 , 0 ,,,
N , 3 ,3 ,4 ,4 ,1 ,0 ,3 ,4 ,4 ,1 ,0 ,4 ,4 ,4 ,1 ,0 ,1 , 3 ,2 , 4 ,1 , 1 ,1 , 0 ,1 , 3 ,2 , 4 ,1 , 1 ,1 , 0 ,3 , 4 ,1 , 1 ,1 , 0 ,,,,,,,,,
N , 4 ,5 ,5 ,5 ,1 ,0 ,2 ,2 ,2 ,1 ,0 ,2 ,2 ,2 ,1 ,0 ,3 , 5 ,1 , 1 ,1 , 0 ,3 , 2 ,1 , 1 ,1 , 0 ,3 , 2 ,1 , 1 ,1 , 0 ,,,,,,,,,,,,,
N , 5 ,2 ,2 ,2 ,1 ,0 ,2 ,2 ,2 ,1 ,0 ,2 ,2 ,2 ,1 ,0 ,3 , 2 ,1 , 1 ,1 , 0 ,3 , 2 ,1 , 1 ,1 , 0 ,3 , 2 ,1 , 1 ,1 , 0 ,,,,,,,,,,,,,
N , 6 ,2 ,2 ,2 ,1 ,0 ,2 ,2 ,2 ,1 ,0 ,5 ,5 ,5 ,1 ,0 ,3 , 2 ,1 , 1 ,1 , 0 ,3 , 2 ,1 , 1 ,1 , 0 ,3 , 5 ,1 , 1 ,1 , 0 ,,,,,,,,,,,,,
N , 7 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,1 , 0 ,,,,,,,,,,,,,,,,,
N , 8 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,4 , 0 ,1 , 1 ,1 , 0 ,,,,,,,,,,,,,,,,,
N , 9 ,0 ,0 ,0 ,1 ,0 ,5 ,5 ,5 ,1 ,0 ,3 ,3 ,3 ,1 ,0 ,3 , 0 ,1 , 1 ,1 , 0 ,3 , 5 ,1 , 1 ,1 , 0 ,3 , 3 ,1 , 1 ,1 , 0 ,,,,,,,,,,,,,
N , 10 ,5 ,3 ,3 ,1 ,0 ,3 ,3 ,3 ,1 ,0 ,5 ,5 ,3 ,1 ,0 ,1 , 5 ,2 , 3 ,1 , 1 ,1 , 0 ,3 , 3 ,1 , 1 ,1 , 0 ,2 , 5 ,1 , 3 ,1 , 1 ,1 , 0 ,,,,,,,,,
N , 11 ,3 ,5 ,3 ,1 ,0 ,5 ,5 ,3 ,1 ,0 ,3 ,3 ,3 ,1 ,0 ,1 , 3 ,1 , 5 ,1 , 3 ,1 , 1 ,1 , 0 ,2 , 5 ,1 , 3 ,1 , 1 ,1 , 0 ,3 , 3 ,1 , 1 ,1 , 0 ,,,,,,,
N , 12 ,5 ,5 ,5 ,1 ,0 ,5 ,5 ,5 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,3 , 5 ,1 , 1 ,1 , 0 ,3 , 5 ,1 , 1 ,1 , 0 ,5 , 1 ,,,,,,,,,,,,,,,,,
O , 1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 , 1 ,10 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,14 , 0 ,1 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 6 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,4 ,4 ,0 ,0 ,4 ,4 ,0 ,4 , 0 ,1 , 4 ,3 , 0 ,2 , 4 ,2 , 0 ,2 , 4 ,1 , 0 ,,,,,,,,,,,,,,,,,
O , 7 ,0 ,4 ,4 ,0 ,0 ,4 ,4 ,4 ,4 ,4 ,0 ,0 ,0 ,0 ,4 ,1 , 0 ,2 , 4 ,2 , 0 ,5 , 4 ,4 , 0 ,1 , 4 ,,,,,,,,,,,,,,,,,,,
O , 8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,14 , 0 ,1 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O , 11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,5 ,9 , 0 ,1 , 4 ,4 , 0 ,1 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
O , 12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,10 , 0 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
P , 1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 , 1 ,10 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
P , 2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,13 , 0 ,1 , 4 ,1 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,
P , 3 ,0 ,0 ,0 ,4 ,4 ,0 ,0 ,4 ,4 ,4 ,0 ,0 ,4 ,4 ,5 ,3 , 0 ,2 , 4 ,2 , 0 ,3 , 4 ,2 , 0 ,2 , 4 ,1 , 5 ,,,,,,,,,,,,,,,,,
P , 4 ,0 ,4 ,4 ,5 ,5 ,0 ,4 ,4 ,5 ,5 ,4 ,4 ,4 ,5 ,5 ,1 , 0 ,2 , 4 ,2 , 5 ,1 , 0 ,2 , 4 ,2 , 5 ,3 , 4 ,2 , 5 ,,,,,,,,,,,,,,,
P , 5 ,4 ,4 ,4 ,5 ,5 ,4 ,4 ,4 ,5 ,5 ,4 ,4 ,4 ,4 ,5 ,3 , 4 ,2 , 5 ,3 , 4 ,2 , 5 ,4 , 4 ,1 , 5 ,,,,,,,,,,,,,,,,,,,
P , 6 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,15 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P , 7 ,4 ,4 ,4 ,5 ,5 ,0 ,4 ,4 ,4 ,5 ,4 ,4 ,4 ,4 ,4 ,3 , 4 ,2 , 5 ,1 , 0 ,3 , 4 ,1 , 5 ,5 , 4 ,,,,,,,,,,,,,,,,,,,
P , 8 ,0 ,4 ,4 ,4 ,4 ,4 ,4 ,0 ,0 ,4 ,4 ,4 ,0 ,0 ,4 ,1 , 0 ,6 , 4 ,2 , 0 ,3 , 4 ,2 , 0 ,1 , 4 ,,,,,,,,,,,,,,,,,,,
P , 9 ,4 ,0 ,0 ,4 ,4 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,4 ,4 ,1 , 4 ,2 , 0 ,2 , 4 ,3 , 0 ,1 , 4 ,4 , 0 ,2 , 4 ,,,,,,,,,,,,,,,,,
P , 10 ,0 ,0 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,4 ,3 , 0 ,2 , 4 ,4 , 0 ,1 , 4 ,4 , 0 ,1 , 4 ,,,,,,,,,,,,,,,,,,,
P , 11 ,0 ,0 ,0 ,0 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,5 ,4 ,4 ,4 , 0 ,8 , 4 ,1 , 5 ,2 , 4 ,,,,,,,,,,,,,,,,,,,,,,,
P , 12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,10 , 0 ,5 , 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 , 1 ,10 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,4 ,4 ,12 , 0 ,3 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 3 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,5 ,5 ,5 ,4 ,4 ,10 , 4 ,3 , 5 ,2 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 4 ,5 ,5 ,5 ,5 ,4 ,5 ,5 ,5 ,5 ,4 ,5 ,6 ,6 ,5 ,4 ,4 , 5 ,1 , 4 ,4 , 5 ,1 , 4 ,1 , 5 ,2 , 6 ,1 , 5 ,1 , 4 ,,,,,,,,,,,,,,,
Q , 5 ,6 ,6 ,6 ,6 ,4 ,6 ,6 ,6 ,6 ,4 ,5 ,6 ,6 ,4 ,4 ,4 , 6 ,1 , 4 ,4 , 6 ,1 , 4 ,1 , 5 ,2 , 6 ,2 , 4 ,,,,,,,,,,,,,,,,,
Q , 6 ,4 ,4 ,4 ,4 ,5 ,4 ,4 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,4 , 4 ,1 , 5 ,2 , 4 ,8 , 5 ,,,,,,,,,,,,,,,,,,,,,,,
Q , 7 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,5 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,8 , 5 ,7 , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 8 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,4 ,0 ,0 ,0 ,0 ,11 , 4 ,4 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q , 9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 , 0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
